mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
p237_343_p363_003,wav16_cut/p237_343.wav,0.5891331901762205,wav16_cut/p363_003.wav,0.9447020246759432,tt/22go010s_0.11435_442c0201_-0.11435.wav,1.966716407279291
p374_023_p301_190,wav16_cut/p374_023.wav,1.4099701671254623,wav16_cut/p301_190.wav,0.5191222356457824,tt/444c0210_1.959_22go0104_-1.959.wav,1.468293069441529
p306_117_p277_380,wav16_cut/p306_117.wav,0.9253817868997714,wav16_cut/p277_380.wav,0.6828259336216401,tt/053a0503_1.1513_423o0311_-1.1513.wav,2.442570667818187
p269_202_p301_177,wav16_cut/p269_202.wav,0.4053637381063124,wav16_cut/p301_177.wav,0.7254191615463216,tt/445c0212_1.9186_420a0105_-1.9186.wav,2.018839595165032
p330_007_p241_190,wav16_cut/p330_007.wav,1.5139062186097265,wav16_cut/p241_190.wav,0.3426112170340713,tt/441c0214_1.5949_447c0217_-1.5949.wav,1.6236656759443608
p316_003_p238_413,wav16_cut/p316_003.wav,1.7960690372088284,wav16_cut/p238_413.wav,0.9899319482616816,tt/444o0306_2.4456_441o030l_-2.4456.wav,2.2329408838927542
p238_176_p306_040,wav16_cut/p238_176.wav,0.4013895618581058,wav16_cut/p306_040.wav,0.545840867755437,tt/050c010t_1.515_421c0209_-1.515.wav,0.4964521485163293
p254_023_p277_097,wav16_cut/p254_023.wav,0.37772124923418576,wav16_cut/p277_097.wav,0.7970602485190738,tt/423a010x_0.16837_053o020p_-0.16837.wav,1.3423894634468168
p256_152_p362_143,wav16_cut/p256_152.wav,0.37435582010373275,wav16_cut/p362_143.wav,1.5863794478779518,tt/441c0202_1.8694_052a050n_-1.8694.wav,1.9942612895708802
p259_378_p307_084,wav16_cut/p259_378.wav,0.2832080401299856,wav16_cut/p307_084.wav,0.715233324029664,tt/051o020e_2.2012_422a010y_-2.2012.wav,0.44323628867399106
p314_340_p243_286,wav16_cut/p314_340.wav,0.6972247878557113,wav16_cut/p243_286.wav,0.5169627092066332,tt/421o030x_1.0885_050o0209_-1.0885.wav,0.7204488612104814
p260_073_p269_320,wav16_cut/p260_073.wav,0.6223224484353957,wav16_cut/p269_320.wav,0.42925527632617205,tt/444o030o_0.67898_421c020s_-0.67898.wav,3.27392073759198
p330_123_p307_035,wav16_cut/p330_123.wav,0.7645717280675116,wav16_cut/p307_035.wav,0.47306025024282483,tt/440c0206_1.3471_050c0110_-1.3471.wav,0.725127275470553
p286_281_p293_380,wav16_cut/p286_281.wav,0.33191600292637696,wav16_cut/p293_380.wav,0.7075527354754627,tt/22ho010p_1.1754_446o030r_-1.1754.wav,2.687124715121391
p345_016_p264_196,wav16_cut/p345_016.wav,1.000335925063153,wav16_cut/p264_196.wav,0.6833258191551439,tt/442o030y_0.69644_422o030s_-0.69644.wav,0.9021866495273548
p277_022_p255_342,wav16_cut/p277_022.wav,0.49755355478994767,wav16_cut/p255_342.wav,0.5371948532681996,tt/421c0201_0.098252_422o0312_-0.098252.wav,2.4411189356418492
p308_344_p226_099,wav16_cut/p308_344.wav,0.9052551333237672,wav16_cut/p226_099.wav,0.34928461846549674,tt/050a050z_0.68476_052o0207_-0.68476.wav,0.47801971748970357
p333_013_p297_160,wav16_cut/p333_013.wav,0.3893289246876036,wav16_cut/p297_160.wav,0.4724583002873332,tt/050c010d_1.794_420a010s_-1.794.wav,0.6182006042544123
p297_020_p294_009,wav16_cut/p297_020.wav,0.5991032747471671,wav16_cut/p294_009.wav,0.39977419344398996,tt/422o030w_1.9697_423o0310_-1.9697.wav,1.9243765010312701
p229_205_p362_016,wav16_cut/p229_205.wav,1.1805405537461402,wav16_cut/p362_016.wav,1.3402990231537453,tt/051a0513_1.0984_053c010a_-1.0984.wav,2.2764961738020832
p272_209_p316_335,wav16_cut/p272_209.wav,0.4550499956879511,wav16_cut/p316_335.wav,1.1703628120581326,tt/22ha010b_0.31199_440c020r_-0.31199.wav,3.168770098910652
p281_003_p227_121,wav16_cut/p281_003.wav,1.0399166344605901,wav16_cut/p227_121.wav,1.3073334674235593,tt/423c020r_2.4662_442o0307_-2.4662.wav,1.5899661672770007
p300_249_p335_314,wav16_cut/p300_249.wav,0.6324257822773971,wav16_cut/p335_314.wav,0.7220716462961649,tt/442c0209_1.1273_050a0508_-1.1273.wav,0.5918262576433845
p265_103_p323_370,wav16_cut/p265_103.wav,0.6122186075854281,wav16_cut/p323_370.wav,0.27096823032798706,tt/440o0314_2.0431_423a0102_-2.0431.wav,2.1419689590485222
p363_015_p271_277,wav16_cut/p363_015.wav,0.8144136618624868,wav16_cut/p271_277.wav,0.6521275673234591,tt/050c010o_2.2086_445o030f_-2.2086.wav,4.751043358999429
p316_227_p303_055,wav16_cut/p316_227.wav,1.0515435957378292,wav16_cut/p303_055.wav,0.4986248269093022,tt/051o020k_1.8795_441c020p_-1.8795.wav,4.463456175633859
p260_336_p253_157,wav16_cut/p260_336.wav,0.5788236210097322,wav16_cut/p253_157.wav,0.6765813825944715,tt/447o030n_0.58907_22ho0104_-0.58907.wav,0.5488493435179472
p326_340_p254_014,wav16_cut/p326_340.wav,1.9427933662083219,wav16_cut/p254_014.wav,0.34375104908224785,tt/422a010k_0.06831_053o020i_-0.06831.wav,0.7841600705670513
p226_226_p335_060,wav16_cut/p226_226.wav,0.3195167513791024,wav16_cut/p335_060.wav,1.021126764562724,tt/443c020p_1.8845_423o030c_-1.8845.wav,2.3333475697331565
p287_281_p310_393,wav16_cut/p287_281.wav,0.7834677020811822,wav16_cut/p310_393.wav,0.6733524233211141,tt/440c020q_1.4784_053a050j_-1.4784.wav,0.42000436943382835
p374_411_p304_013,wav16_cut/p374_411.wav,2.638850191653901,wav16_cut/p304_013.wav,0.4250458968325918,tt/422c020f_2.3489_441c0210_-2.3489.wav,0.700913186326568
p329_005_p317_330,wav16_cut/p329_005.wav,0.9022524380894461,wav16_cut/p317_330.wav,0.8630766200085745,tt/443o0314_0.090968_050a0503_-0.090968.wav,3.1683206701659863
p274_290_p255_302,wav16_cut/p274_290.wav,0.7791161371612533,wav16_cut/p255_302.wav,0.7397673871333121,tt/053o020l_1.9853_420o030b_-1.9853.wav,0.8558399149571809
p307_005_p284_217,wav16_cut/p307_005.wav,1.5908840739008485,wav16_cut/p284_217.wav,0.5909246795782219,tt/051o0202_0.70181_053o020f_-0.70181.wav,2.0959453814661373
p314_014_p282_287,wav16_cut/p314_014.wav,0.5202185491083652,wav16_cut/p282_287.wav,0.5543094959431408,tt/442c0216_1.4813_053o020x_-1.4813.wav,0.39739894517114066
p297_141_p248_119,wav16_cut/p297_141.wav,0.7596295526746247,wav16_cut/p248_119.wav,0.47223410228443485,tt/053c010p_0.61617_440o0312_-0.61617.wav,3.6611141942362604
p279_088_p300_218,wav16_cut/p279_088.wav,0.4802344412932941,wav16_cut/p300_218.wav,0.504895866639938,tt/442c0215_0.6585_052a050w_-0.6585.wav,4.606234053848476
p255_009_p323_117,wav16_cut/p255_009.wav,0.3648668779860569,wav16_cut/p323_117.wav,0.15411876498403054,tt/22ho010s_2.4769_441o0301_-2.4769.wav,1.1100468731985662
p299_387_p306_232,wav16_cut/p299_387.wav,0.40784140570856864,wav16_cut/p306_232.wav,0.621356004001645,tt/052o020c_2.2312_443c020t_-2.2312.wav,1.9783698510336196
p228_016_p233_299,wav16_cut/p228_016.wav,0.5131722698824457,wav16_cut/p233_299.wav,0.48968824564058344,tt/443o030d_2.0372_22ga0108_-2.0372.wav,0.7767084872709588
p238_069_p316_411,wav16_cut/p238_069.wav,0.7141076194173825,wav16_cut/p316_411.wav,1.297448930597253,tt/446o0307_2.4713_053c0109_-2.4713.wav,0.5166961037530603
p272_377_p347_054,wav16_cut/p272_377.wav,0.3795248810899485,wav16_cut/p347_054.wav,1.2574691818401118,tt/052c0106_1.864_447o0307_-1.864.wav,0.983657003279221
p237_300_p300_232,wav16_cut/p237_300.wav,0.39130327279919325,wav16_cut/p300_232.wav,0.398295996634251,tt/420c020h_2.2947_422c020x_-2.2947.wav,2.6733987277322333
p268_020_p306_230,wav16_cut/p268_020.wav,0.3114688501640862,wav16_cut/p306_230.wav,0.5749300025369971,tt/051o020k_0.68009_22ga0101_-0.68009.wav,0.422675220750192
p301_161_p243_214,wav16_cut/p301_161.wav,0.581102004676396,wav16_cut/p243_214.wav,0.2654519071531443,tt/421c0205_2.0632_22gc010t_-2.0632.wav,2.0806076550267587
p334_021_p264_019,wav16_cut/p334_021.wav,0.7932347057577323,wav16_cut/p264_019.wav,0.871999554208121,tt/442o030y_1.456_22ho010o_-1.456.wav,2.155916214166129
p341_276_p311_013,wav16_cut/p341_276.wav,0.9359501662763424,wav16_cut/p311_013.wav,0.5177929413649788,tt/051c0102_1.5867_420o0305_-1.5867.wav,2.587283364230937
p269_311_p300_362,wav16_cut/p269_311.wav,0.5864585659790951,wav16_cut/p300_362.wav,0.6317001652415313,tt/051a050d_0.21642_421c020v_-0.21642.wav,5.000876928683602
p300_199_p314_323,wav16_cut/p300_199.wav,0.42804930439243427,wav16_cut/p314_323.wav,0.5413313474150602,tt/423c0209_1.0887_051a050t_-1.0887.wav,1.6888597120239528
p330_398_p248_024,wav16_cut/p330_398.wav,1.378411038313384,wav16_cut/p248_024.wav,0.3485633668366906,tt/445c020a_0.48177_22ha010a_-0.48177.wav,2.094015802600432
p272_348_p313_388,wav16_cut/p272_348.wav,0.6776367330191482,wav16_cut/p313_388.wav,1.0306429833580397,tt/445c0206_0.77253_421a010c_-0.77253.wav,2.235123872985841
p230_194_p301_191,wav16_cut/p230_194.wav,0.4517894656333999,wav16_cut/p301_191.wav,0.4359786528253589,tt/441c020l_0.23374_442o0302_-0.23374.wav,1.2743943871647418
p329_078_p256_277,wav16_cut/p329_078.wav,0.5329244174543961,wav16_cut/p256_277.wav,0.2997624812726862,tt/420c020r_0.2882_443c020q_-0.2882.wav,3.9490268132278388
p330_021_p323_055,wav16_cut/p330_021.wav,1.2266850405293357,wav16_cut/p323_055.wav,0.5516800997407028,tt/053o0206_2.1746_050a050n_-2.1746.wav,2.7920217484727106
p274_409_p249_081,wav16_cut/p274_409.wav,0.7420380023304652,wav16_cut/p249_081.wav,0.574355413400132,tt/051a0509_0.54163_421c0205_-0.54163.wav,1.439159514982623
p317_345_p237_236,wav16_cut/p317_345.wav,1.0228995035452877,wav16_cut/p237_236.wav,0.9949861820370336,tt/051a050o_1.2715_443o030c_-1.2715.wav,1.2447232006289766
p326_129_p301_032,wav16_cut/p326_129.wav,1.4617751867657112,wav16_cut/p301_032.wav,0.4367519024874394,tt/22hc010l_0.76924_440o0306_-0.76924.wav,1.4429033919646879
p245_107_p330_011,wav16_cut/p245_107.wav,0.3649544809536766,wav16_cut/p330_011.wav,2.12748432429488,tt/447c020b_1.6057_440c0205_-1.6057.wav,0.9687185835244368
p288_302_p293_137,wav16_cut/p288_302.wav,0.38063026442440406,wav16_cut/p293_137.wav,0.7458823539523608,tt/422a0105_0.60067_423a0102_-0.60067.wav,0.7255896340180311
p238_111_p272_212,wav16_cut/p238_111.wav,0.5911033854128673,wav16_cut/p272_212.wav,0.2775161587658568,tt/22hc0112_1.5881_422a0104_-1.5881.wav,2.6326870687814905
p281_362_p239_249,wav16_cut/p281_362.wav,0.781928004329584,wav16_cut/p239_249.wav,0.6084158370303471,tt/444o030y_1.1605_051a050u_-1.1605.wav,0.9884527264836853
p247_009_p339_307,wav16_cut/p247_009.wav,0.2704105039637663,wav16_cut/p339_307.wav,0.5202825659186786,tt/22ha0108_1.4326_446o0312_-1.4326.wav,3.4535205401612643
p262_139_p230_239,wav16_cut/p262_139.wav,0.596184313973201,wav16_cut/p230_239.wav,1.2970705902840591,tt/420c020h_1.0635_443o0305_-1.0635.wav,1.7804879044125033
p227_193_p226_134,wav16_cut/p227_193.wav,0.5304915816354869,wav16_cut/p226_134.wav,0.34227153420647694,tt/446o030q_1.0041_447c020o_-1.0041.wav,2.598738423721836
p301_359_p376_193,wav16_cut/p301_359.wav,0.37431848037145055,wav16_cut/p376_193.wav,0.4275067765632349,tt/444c020x_2.084_445o030k_-2.084.wav,1.674689387085857
p268_404_p297_096,wav16_cut/p268_404.wav,0.7980660623360507,wav16_cut/p297_096.wav,0.33600184274541917,tt/421c020d_0.32813_443o030o_-0.32813.wav,2.6170098857993755
p302_007_p279_015,wav16_cut/p302_007.wav,0.6369442348096734,wav16_cut/p279_015.wav,0.3414663324437573,tt/445c020c_0.13539_050a0501_-0.13539.wav,3.805974679507176
p268_004_p226_122,wav16_cut/p268_004.wav,0.5168960621917273,wav16_cut/p226_122.wav,0.37250202454654263,tt/421a010y_1.7887_444o030p_-1.7887.wav,0.8237258788899697
p293_196_p230_215,wav16_cut/p293_196.wav,0.7726432560855997,wav16_cut/p230_215.wav,1.2603712076325169,tt/440o030v_0.90148_443c020q_-0.90148.wav,1.567444701378253
p265_219_p300_050,wav16_cut/p265_219.wav,0.6512784319128939,wav16_cut/p300_050.wav,0.5184887099497864,tt/443c0212_1.73_445c020h_-1.73.wav,2.0974151831699275
p310_292_p276_253,wav16_cut/p310_292.wav,0.4785465535699329,wav16_cut/p276_253.wav,0.6265135985630355,tt/052o020a_0.59342_420o030j_-0.59342.wav,2.136308655204981
p343_251_p268_018,wav16_cut/p343_251.wav,0.6568408994214747,wav16_cut/p268_018.wav,0.6758348394094686,tt/444c0204_1.229_052o0210_-1.229.wav,1.590312608456867
p248_338_p304_248,wav16_cut/p248_338.wav,0.8812217824989971,wav16_cut/p304_248.wav,0.4079608640993869,tt/421o030n_0.92982_051o020r_-0.92982.wav,1.969382510574673
p308_181_p256_105,wav16_cut/p308_181.wav,1.8202674213621401,wav16_cut/p256_105.wav,0.31721534709348476,tt/22hc010k_0.19184_447o030g_-0.19184.wav,1.297583097681095
p288_025_p255_156,wav16_cut/p288_025.wav,0.6695259186628411,wav16_cut/p255_156.wav,0.49411588705095905,tt/441c020c_0.29583_050a050q_-0.29583.wav,1.0806829829498077
p364_142_p310_144,wav16_cut/p364_142.wav,1.6239800364530128,wav16_cut/p310_144.wav,0.4746440254992708,tt/444c020x_1.7628_050a050j_-1.7628.wav,0.5900964175221518
p298_371_p232_220,wav16_cut/p298_371.wav,0.7801868128612501,wav16_cut/p232_220.wav,0.2990747096145233,tt/443c0206_1.7203_053a050k_-1.7203.wav,3.24258278511889
p266_153_p245_059,wav16_cut/p266_153.wav,0.5259580713818635,wav16_cut/p245_059.wav,0.7723062591371826,tt/446o030c_0.19977_444o030b_-0.19977.wav,1.3494156693066324
p262_349_p281_347,wav16_cut/p262_349.wav,0.5753730532602912,wav16_cut/p281_347.wav,1.1055641040958233,tt/446o030e_2.4711_440c020q_-2.4711.wav,2.225786445983712
p295_292_p264_455,wav16_cut/p295_292.wav,0.6195271597609586,wav16_cut/p264_455.wav,0.4824859518232006,tt/440c0202_0.10216_444c020m_-0.10216.wav,2.0213041426348854
p243_221_p262_246,wav16_cut/p243_221.wav,0.38634303204632164,wav16_cut/p262_246.wav,0.5516445655325181,tt/443o030k_2.1162_420o0305_-2.1162.wav,0.9081837580506447
p333_016_p300_247,wav16_cut/p333_016.wav,0.5396100263457647,wav16_cut/p300_247.wav,0.631066446518877,tt/420o030i_1.8281_446c0209_-1.8281.wav,3.7087530937708166
p330_419_p288_016,wav16_cut/p330_419.wav,1.4227659888903763,wav16_cut/p288_016.wav,0.3944537081827946,tt/441c0216_1.6841_22ho0102_-1.6841.wav,1.1336075182648737
p268_254_p243_369,wav16_cut/p268_254.wav,0.8393673877493195,wav16_cut/p243_369.wav,0.5593198434752342,tt/443o030n_2.2137_445o030w_-2.2137.wav,1.627259038958783
p360_013_p274_090,wav16_cut/p360_013.wav,0.6445401928943347,wav16_cut/p274_090.wav,0.2827557041480654,tt/445o030k_0.22763_446o030f_-0.22763.wav,2.8871333914518664
p305_192_p234_254,wav16_cut/p305_192.wav,0.5214507037446997,wav16_cut/p234_254.wav,0.4902609974883006,tt/444o030d_0.29195_420o0308_-0.29195.wav,1.8783166236714175
p345_196_p225_220,wav16_cut/p345_196.wav,0.7163121648115488,wav16_cut/p225_220.wav,0.564309050808819,tt/052o020g_1.652_423a010d_-1.652.wav,1.2458386499240595
p234_270_p268_355,wav16_cut/p234_270.wav,0.7569145596510235,wav16_cut/p268_355.wav,0.40635815330533076,tt/420o030j_2.2719_446c0204_-2.2719.wav,1.0409901099433612
p362_053_p277_025,wav16_cut/p362_053.wav,1.0160821747078077,wav16_cut/p277_025.wav,0.4865943821079048,tt/053a050r_0.31637_444o030x_-0.31637.wav,1.452734937575582
p374_031_p306_105,wav16_cut/p374_031.wav,1.014016751872239,wav16_cut/p306_105.wav,0.7068318667698684,tt/440o0312_1.0402_421o0301_-1.0402.wav,1.3249568812856714
p272_293_p345_185,wav16_cut/p272_293.wav,0.4626924418203899,wav16_cut/p345_185.wav,0.6455713724882436,tt/445c0209_0.0057101_423c0207_-0.0057101.wav,0.29452842535443113
p271_091_p259_386,wav16_cut/p271_091.wav,0.47876554756488376,wav16_cut/p259_386.wav,0.32384875320658657,tt/422c0208_1.8436_447c020m_-1.8436.wav,3.6057185993792342
p306_124_p333_375,wav16_cut/p306_124.wav,1.394254579180763,wav16_cut/p333_375.wav,0.2902060114109038,tt/052a0514_0.11766_446c020y_-0.11766.wav,0.3034809547511217
p261_016_p300_024,wav16_cut/p261_016.wav,0.613473467860574,wav16_cut/p300_024.wav,0.3652404544352864,tt/22go010h_2.0111_053o0204_-2.0111.wav,3.2739169532157057
p364_173_p341_101,wav16_cut/p364_173.wav,1.292063345131751,wav16_cut/p341_101.wav,41.16084257979846,tt/22go010e_2.3378_445c020s_-2.3378.wav,1.5157523186874517
p275_003_p298_270,wav16_cut/p275_003.wav,0.35222768923528053,wav16_cut/p298_270.wav,0.5182109910618994,tt/22go010l_0.7506_442c020e_-0.7506.wav,1.5537541995078497
p226_293_p247_005,wav16_cut/p226_293.wav,0.481409843989341,wav16_cut/p247_005.wav,0.4897537480163585,tt/441c020p_2.0596_445o030d_-2.0596.wav,1.2806886413904979
p351_332_p234_121,wav16_cut/p351_332.wav,0.7768449273123822,wav16_cut/p234_121.wav,1.0917232143971394,tt/420o030p_2.0049_421c0206_-2.0049.wav,1.3569921291887774
p271_090_p300_144,wav16_cut/p271_090.wav,0.33936944413074455,wav16_cut/p300_144.wav,0.5058632449299431,tt/422a010a_1.3637_445c020b_-1.3637.wav,1.2523391337145173
p306_334_p303_102,wav16_cut/p306_334.wav,0.6264054821532353,wav16_cut/p303_102.wav,0.6397348632203173,tt/423o0301_1.2403_421o030g_-1.2403.wav,0.7434604756153328
p273_012_p298_096,wav16_cut/p273_012.wav,0.4205322852107232,wav16_cut/p298_096.wav,1.203852528020343,tt/442c020m_2.4157_445o030j_-2.4157.wav,2.655940505668905
p318_162_p306_295,wav16_cut/p318_162.wav,0.3890208557229311,wav16_cut/p306_295.wav,1.1000344703096354,tt/051a0514_1.7028_22ga010g_-1.7028.wav,1.7904596243565094
p227_060_p301_254,wav16_cut/p227_060.wav,1.0851075560562107,wav16_cut/p301_254.wav,0.44889644746830687,tt/22hc0109_1.9352_052c0108_-1.9352.wav,0.21145442588172203
p249_105_p330_122,wav16_cut/p249_105.wav,0.43519377175356894,wav16_cut/p330_122.wav,1.0841651940333497,tt/446o030f_1.5375_22ga0106_-1.5375.wav,2.101140979803643
p230_228_p297_031,wav16_cut/p230_228.wav,0.8821687044915407,wav16_cut/p297_031.wav,0.4998200047995039,tt/22go010o_0.30679_051o020r_-0.30679.wav,0.986997187047117
p347_088_p262_137,wav16_cut/p347_088.wav,2.001112474672726,wav16_cut/p262_137.wav,0.6408339013379322,tt/444o030b_1.4725_22ga010h_-1.4725.wav,0.6331893182134263
p238_342_p347_002,wav16_cut/p238_342.wav,0.4795195231222989,wav16_cut/p347_002.wav,2.450600078141132,tt/422o0308_1.9049_442c0206_-1.9049.wav,1.4508449015428968
p297_127_p343_117,wav16_cut/p297_127.wav,0.8265911873414339,wav16_cut/p343_117.wav,0.8080391827372294,tt/443c020l_0.88713_421c0208_-0.88713.wav,2.419446250220991
p261_421_p240_081,wav16_cut/p261_421.wav,0.8128774828997107,wav16_cut/p240_081.wav,0.3783323097434222,tt/053c0105_1.8622_443c020s_-1.8622.wav,2.018769496583653
p282_259_p239_267,wav16_cut/p282_259.wav,0.4210498000980044,wav16_cut/p239_267.wav,0.3404600951285115,tt/053c010q_1.3635_051c010j_-1.3635.wav,1.4149944748565868
p303_074_p277_218,wav16_cut/p303_074.wav,0.6033002300540584,wav16_cut/p277_218.wav,0.571595488469596,tt/440o030h_2.1946_051c010f_-2.1946.wav,3.644304497988166
p252_011_p271_031,wav16_cut/p252_011.wav,0.6326632472143603,wav16_cut/p271_031.wav,0.34437104905771143,tt/051a0506_0.024295_447o030c_-0.024295.wav,2.0023012199641137
p302_068_p275_089,wav16_cut/p302_068.wav,0.2921939490489203,wav16_cut/p275_089.wav,0.3560118114909822,tt/22gc0102_0.84835_442o0313_-0.84835.wav,0.37691593399524814
p261_439_p362_018,wav16_cut/p261_439.wav,0.4190257205622021,wav16_cut/p362_018.wav,2.1031968685175113,tt/447c020p_0.23487_423c020l_-0.23487.wav,1.2887876029300256
p264_339_p305_238,wav16_cut/p264_339.wav,0.8556140792063421,wav16_cut/p305_238.wav,0.720284221100088,tt/444c020m_2.478_053o020a_-2.478.wav,0.5775116703347066
p295_064_p300_253,wav16_cut/p295_064.wav,0.4542905114661968,wav16_cut/p300_253.wav,0.6397180593580141,tt/052a050v_0.48206_051a050l_-0.48206.wav,1.271007417344056
p273_018_p226_329,wav16_cut/p273_018.wav,0.6203153785471843,wav16_cut/p226_329.wav,0.7533416091245566,tt/441o030d_2.0351_22gc010p_-2.0351.wav,4.49821044993695
p326_075_p263_023,wav16_cut/p326_075.wav,0.9504404121327749,wav16_cut/p263_023.wav,0.4630232760564012,tt/422a010f_0.049072_440c020o_-0.049072.wav,4.224808192118839
p295_273_p263_281,wav16_cut/p295_273.wav,0.36069987505728907,wav16_cut/p263_281.wav,0.29619169535917944,tt/22go0106_0.742_440o030p_-0.742.wav,1.2920405835338233
p229_329_p317_009,wav16_cut/p229_329.wav,0.3103770613385381,wav16_cut/p317_009.wav,0.6758993909444401,tt/053o020b_1.3894_442o030i_-1.3894.wav,0.34744557264554715
